"No.","Time","Source","Destination","Protocol","Length","Info"
"1326","9.587109","172.16.238.10","172.16.238.2","TCP","64","56807  >  849 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1327","9.587138","172.16.238.10","172.16.238.2","TCP","64","56807  >  387 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1328","9.587165","172.16.238.10","172.16.238.2","TCP","64","56807  >  214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1329","9.587193","172.16.238.10","172.16.238.2","TCP","64","56807  >  805 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1330","9.587220","172.16.238.10","172.16.238.2","TCP","64","56807  >  757 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1331","9.650797","172.16.238.10","172.16.238.2","TCP","64","56812  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1332","9.650927","172.16.238.2","172.16.238.10","TCP","64","80  >  56812 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"1333","9.650945","172.16.238.10","172.16.238.2","TCP","60","56812  >  80 [RST] Seq=1 Win=0 Len=0"
"1334","9.651005","172.16.238.10","172.16.238.2","TCP","64","56805  >  375 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1335","9.651042","172.16.238.10","172.16.238.2","TCP","64","56805  >  626 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1336","9.653409","172.16.238.10","172.16.238.2","TCP","64","56807  >  206 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1337","9.653447","172.16.238.10","172.16.238.2","TCP","64","56807  >  827 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1338","9.653477","172.16.238.10","172.16.238.2","TCP","64","56807  >  192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1339","9.653506","172.16.238.10","172.16.238.2","TCP","64","56807  >  478 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1340","9.653535","172.16.238.10","172.16.238.2","TCP","64","56807  >  270 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1341","9.653585","172.16.238.10","172.16.238.2","TCP","64","56805  >  307 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1342","9.653614","172.16.238.10","172.16.238.2","TCP","64","56805  >  870 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1343","9.653642","172.16.238.10","172.16.238.2","TCP","64","56805  >  334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1344","9.653670","172.16.238.10","172.16.238.2","TCP","64","56805  >  38 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1345","9.656339","172.16.238.10","172.16.238.2","TCP","64","56807  >  862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1346","9.656376","172.16.238.10","172.16.238.2","TCP","64","56807  >  30 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1347","9.656405","172.16.238.10","172.16.238.2","TCP","64","56807  >  830 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1348","9.658933","172.16.238.10","172.16.238.2","TCP","64","56807  >  879 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1349","9.658987","172.16.238.10","172.16.238.2","TCP","64","56807  >  296 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1350","9.659016","172.16.238.10","172.16.238.2","TCP","64","56807  >  583 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1351","9.659045","172.16.238.10","172.16.238.2","TCP","64","56807  >  254 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1352","9.659074","172.16.238.10","172.16.238.2","TCP","64","56807  >  557 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1353","9.659102","172.16.238.10","172.16.238.2","TCP","64","56807  >  297 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1354","9.664185","172.16.238.10","172.16.238.2","TCP","64","56807  >  11 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1355","9.664242","172.16.238.10","172.16.238.2","TCP","64","56807  >  781 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1356","9.664272","172.16.238.10","172.16.238.2","TCP","64","56807  >  57 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1357","9.664307","172.16.238.10","172.16.238.2","TCP","64","56807  >  684 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1358","9.664337","172.16.238.10","172.16.238.2","TCP","64","56807  >  707 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1359","9.664364","172.16.238.10","172.16.238.2","TCP","64","56807  >  668 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1360","9.664392","172.16.238.10","172.16.238.2","TCP","64","56807  >  903 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1361","9.664420","172.16.238.10","172.16.238.2","TCP","64","56807  >  464 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1362","9.664449","172.16.238.10","172.16.238.2","TCP","64","56807  >  740 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1363","9.667238","172.16.238.10","172.16.238.2","TCP","64","56807  >  33 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1364","9.670157","172.16.238.10","172.16.238.2","TCP","64","56807  >  524 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1365","9.670201","172.16.238.10","172.16.238.2","TCP","64","56807  >  505 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1366","9.670230","172.16.238.10","172.16.238.2","TCP","64","56807  >  180 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1367","9.670258","172.16.238.10","172.16.238.2","TCP","64","56807  >  688 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1368","9.674821","172.16.238.10","172.16.238.2","TCP","64","56807  >  183 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1369","9.674867","172.16.238.10","172.16.238.2","TCP","64","56807  >  970 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1370","9.674911","172.16.238.10","172.16.238.2","TCP","64","56807  >  753 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1371","9.674941","172.16.238.10","172.16.238.2","TCP","64","56807  >  84 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1372","9.674969","172.16.238.10","172.16.238.2","TCP","64","56807  >  930 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1373","9.675011","172.16.238.10","172.16.238.2","TCP","64","56807  >  788 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1374","9.675039","172.16.238.10","172.16.238.2","TCP","64","56807  >  14 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1375","9.675067","172.16.238.10","172.16.238.2","TCP","64","56807  >  760 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1376","9.675095","172.16.238.10","172.16.238.2","TCP","64","56807  >  748 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1377","9.675123","172.16.238.10","172.16.238.2","TCP","64","56807  >  498 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1378","9.675150","172.16.238.10","172.16.238.2","TCP","64","56807  >  379 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1379","9.675178","172.16.238.10","172.16.238.2","TCP","64","56807  >  303 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1380","9.675205","172.16.238.10","172.16.238.2","TCP","64","56807  >  468 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1381","9.675238","172.16.238.10","172.16.238.2","TCP","64","56807  >  986 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1382","9.675268","172.16.238.10","172.16.238.2","TCP","64","56807  >  726 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1383","9.675296","172.16.238.10","172.16.238.2","TCP","64","56807  >  321 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1384","9.681353","172.16.238.10","172.16.238.2","TCP","64","56807  >  550 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1385","9.681403","172.16.238.10","172.16.238.2","TCP","64","56807  >  502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1386","9.681434","172.16.238.10","172.16.238.2","TCP","64","56807  >  489 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1387","9.681463","172.16.238.10","172.16.238.2","TCP","64","56807  >  764 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1388","9.681491","172.16.238.10","172.16.238.2","TCP","64","56807  >  708 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1389","9.681528","172.16.238.10","172.16.238.2","TCP","64","56807  >  618 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1390","9.681556","172.16.238.10","172.16.238.2","TCP","64","56807  >  42 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1391","9.681584","172.16.238.10","172.16.238.2","TCP","64","56807  >  474 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1392","9.681629","172.16.238.10","172.16.238.2","TCP","64","56805  >  306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1393","9.683939","172.16.238.10","172.16.238.2","TCP","64","56805  >  982 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1394","9.683977","172.16.238.10","172.16.238.2","TCP","64","56805  >  861 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1395","9.684007","172.16.238.10","172.16.238.2","TCP","64","56805  >  126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1396","9.684036","172.16.238.10","172.16.238.2","TCP","64","56805  >  198 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1397","9.684070","172.16.238.10","172.16.238.2","TCP","64","56805  >  441 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1398","9.684098","172.16.238.10","172.16.238.2","TCP","64","56805  >  746 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1399","9.684126","172.16.238.10","172.16.238.2","TCP","64","56805  >  162 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1400","9.684153","172.16.238.10","172.16.238.2","TCP","64","56805  >  736 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1401","9.688062","172.16.238.10","172.16.238.2","TCP","64","56805  >  484 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1402","9.688100","172.16.238.10","172.16.238.2","TCP","64","56805  >  759 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1403","9.688130","172.16.238.10","172.16.238.2","TCP","64","56805  >  994 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1404","9.688158","172.16.238.10","172.16.238.2","TCP","64","56805  >  977 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1405","9.688193","172.16.238.10","172.16.238.2","TCP","64","56805  >  559 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1406","9.688221","172.16.238.10","172.16.238.2","TCP","64","56805  >  706 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1407","9.688249","172.16.238.10","172.16.238.2","TCP","64","56805  >  160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1408","9.688276","172.16.238.10","172.16.238.2","TCP","64","56805  >  735 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1409","9.688304","172.16.238.10","172.16.238.2","TCP","64","56805  >  399 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1410","9.688331","172.16.238.10","172.16.238.2","TCP","64","56805  >  737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1411","9.752263","172.16.238.10","172.16.238.2","TCP","64","56807  >  626 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1412","9.752340","172.16.238.10","172.16.238.2","TCP","64","56807  >  375 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1413","9.754790","172.16.238.10","172.16.238.2","TCP","64","56807  >  38 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1414","9.754833","172.16.238.10","172.16.238.2","TCP","64","56807  >  334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1415","9.754866","172.16.238.10","172.16.238.2","TCP","64","56807  >  870 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1416","9.754897","172.16.238.10","172.16.238.2","TCP","64","56807  >  307 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1417","9.754945","172.16.238.10","172.16.238.2","TCP","64","56805  >  698 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1418","9.754977","172.16.238.10","172.16.238.2","TCP","64","56805  >  370 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1419","9.755008","172.16.238.10","172.16.238.2","TCP","64","56805  >  713 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1420","9.755043","172.16.238.10","172.16.238.2","TCP","64","56805  >  500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1421","9.755082","172.16.238.10","172.16.238.2","TCP","64","56805  >  848 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1422","9.757941","172.16.238.10","172.16.238.2","TCP","64","56805  >  867 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1423","9.757984","172.16.238.10","172.16.238.2","TCP","64","56805  >  120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1424","9.758016","172.16.238.10","172.16.238.2","TCP","64","56805  >  483 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1425","9.762249","172.16.238.10","172.16.238.2","TCP","64","56805  >  260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1426","9.762303","172.16.238.10","172.16.238.2","TCP","64","56805  >  134 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1427","9.762334","172.16.238.10","172.16.238.2","TCP","64","56805  >  767 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1428","9.762365","172.16.238.10","172.16.238.2","TCP","64","56805  >  223 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1429","9.762403","172.16.238.10","172.16.238.2","TCP","64","56805  >  962 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1430","9.762502","172.16.238.10","172.16.238.2","TCP","64","56805  >  784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1431","9.764716","172.16.238.10","172.16.238.2","TCP","64","56805  >  734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1432","9.764755","172.16.238.10","172.16.238.2","TCP","64","56805  >  436 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1433","9.764786","172.16.238.10","172.16.238.2","TCP","64","56805  >  380 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1434","9.764817","172.16.238.10","172.16.238.2","TCP","64","56805  >  95 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1435","9.764847","172.16.238.10","172.16.238.2","TCP","64","56805  >  420 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1436","9.764876","172.16.238.10","172.16.238.2","TCP","64","56805  >  67 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1437","9.764913","172.16.238.10","172.16.238.2","TCP","64","56805  >  32 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1438","9.764944","172.16.238.10","172.16.238.2","TCP","64","56805  >  310 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1439","9.764973","172.16.238.10","172.16.238.2","TCP","64","56805  >  150 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1440","9.767810","172.16.238.10","172.16.238.2","TCP","64","56805  >  364 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1441","9.770807","172.16.238.10","172.16.238.2","TCP","64","56805  >  404 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1442","9.770862","172.16.238.10","172.16.238.2","TCP","64","56805  >  112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1443","9.770895","172.16.238.10","172.16.238.2","TCP","64","56805  >  824 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1444","9.770926","172.16.238.10","172.16.238.2","TCP","64","56805  >  522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1445","9.775529","172.16.238.10","172.16.238.2","TCP","64","56805  >  149 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1446","9.775588","172.16.238.10","172.16.238.2","TCP","64","56805  >  277 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1447","9.775621","172.16.238.10","172.16.238.2","TCP","64","56805  >  62 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1448","9.775653","172.16.238.10","172.16.238.2","TCP","64","56805  >  911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1449","9.775683","172.16.238.10","172.16.238.2","TCP","64","56805  >  613 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1450","9.775714","172.16.238.10","172.16.238.2","TCP","64","56805  >  588 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1451","9.775744","172.16.238.10","172.16.238.2","TCP","64","56805  >  247 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1452","9.775775","172.16.238.10","172.16.238.2","TCP","64","56805  >  782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1453","9.775817","172.16.238.10","172.16.238.2","TCP","64","56805  >  761 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1454","9.775961","172.16.238.10","172.16.238.2","TCP","64","56805  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1455","9.778081","172.16.238.10","172.16.238.2","TCP","64","56805  >  627 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1456","9.778132","172.16.238.10","172.16.238.2","TCP","64","56805  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1457","9.778165","172.16.238.10","172.16.238.2","TCP","64","56805  >  187 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1458","9.778197","172.16.238.10","172.16.238.2","TCP","64","56805  >  955 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1459","9.778229","172.16.238.10","172.16.238.2","TCP","64","56805  >  349 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1460","9.778266","172.16.238.10","172.16.238.2","TCP","64","56805  >  540 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1461","9.781860","172.16.238.10","172.16.238.2","TCP","64","56807  >  306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1462","9.781932","172.16.238.10","172.16.238.2","TCP","64","56805  >  416 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1463","9.781972","172.16.238.10","172.16.238.2","TCP","64","56805  >  411 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1464","9.782004","172.16.238.10","172.16.238.2","TCP","64","56805  >  156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1465","9.782035","172.16.238.10","172.16.238.2","TCP","64","56805  >  758 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1466","9.782067","172.16.238.10","172.16.238.2","TCP","64","56805  >  299 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1467","9.782098","172.16.238.10","172.16.238.2","TCP","64","56805  >  714 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1468","9.782132","172.16.238.10","172.16.238.2","TCP","64","56805  >  888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1469","9.782177","172.16.238.10","172.16.238.2","TCP","64","56805  >  327 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1470","9.785145","172.16.238.10","172.16.238.2","TCP","64","56807  >  736 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1471","9.785197","172.16.238.10","172.16.238.2","TCP","64","56807  >  162 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1472","9.785230","172.16.238.10","172.16.238.2","TCP","64","56807  >  746 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1473","9.785262","172.16.238.10","172.16.238.2","TCP","64","56807  >  441 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1474","9.785294","172.16.238.10","172.16.238.2","TCP","64","56807  >  198 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1475","9.785326","172.16.238.10","172.16.238.2","TCP","64","56807  >  126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1476","9.785358","172.16.238.10","172.16.238.2","TCP","64","56807  >  861 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1477","9.785398","172.16.238.10","172.16.238.2","TCP","64","56807  >  982 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1478","9.790526","172.16.238.10","172.16.238.2","TCP","64","56807  >  737 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1479","9.790585","172.16.238.10","172.16.238.2","TCP","64","56807  >  399 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1480","9.790693","172.16.238.10","172.16.238.2","TCP","64","56807  >  735 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1481","9.790730","172.16.238.10","172.16.238.2","TCP","64","56807  >  160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1482","9.790763","172.16.238.10","172.16.238.2","TCP","64","56807  >  706 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1483","9.790794","172.16.238.10","172.16.238.2","TCP","64","56807  >  559 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1484","9.790824","172.16.238.10","172.16.238.2","TCP","64","56807  >  977 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1485","9.790864","172.16.238.10","172.16.238.2","TCP","64","56807  >  994 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1486","9.790896","172.16.238.10","172.16.238.2","TCP","64","56807  >  759 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1487","9.790927","172.16.238.10","172.16.238.2","TCP","64","56807  >  484 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1488","9.852836","172.16.238.10","172.16.238.2","TCP","64","56805  >  992 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1489","9.852915","172.16.238.10","172.16.238.2","TCP","64","56805  >  338 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1490","9.855395","172.16.238.10","172.16.238.2","TCP","64","56807  >  848 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1491","9.855441","172.16.238.10","172.16.238.2","TCP","64","56807  >  500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1492","9.855523","172.16.238.10","172.16.238.2","TCP","64","56807  >  713 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1493","9.855566","172.16.238.10","172.16.238.2","TCP","64","56807  >  370 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1494","9.855597","172.16.238.10","172.16.238.2","TCP","64","56807  >  698 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1495","9.855646","172.16.238.10","172.16.238.2","TCP","64","56805  >  138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1496","9.855678","172.16.238.10","172.16.238.2","TCP","64","56805  >  529 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1497","9.855709","172.16.238.10","172.16.238.2","TCP","64","56805  >  72 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1498","9.855740","172.16.238.10","172.16.238.2","TCP","64","56805  >  461 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1499","9.859251","172.16.238.10","172.16.238.2","TCP","64","56807  >  483 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1500","9.859302","172.16.238.10","172.16.238.2","TCP","64","56807  >  120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1501","9.859343","172.16.238.10","172.16.238.2","TCP","64","56807  >  867 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1502","9.862884","172.16.238.10","172.16.238.2","TCP","64","56807  >  784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1503","9.862941","172.16.238.10","172.16.238.2","TCP","64","56807  >  962 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1504","9.862974","172.16.238.10","172.16.238.2","TCP","64","56807  >  223 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1505","9.863006","172.16.238.10","172.16.238.2","TCP","64","56807  >  767 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1506","9.863037","172.16.238.10","172.16.238.2","TCP","64","56807  >  134 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1507","9.863268","172.16.238.10","172.16.238.2","TCP","64","56807  >  260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1508","9.867063","172.16.238.10","172.16.238.2","TCP","64","56807  >  150 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1509","9.867118","172.16.238.10","172.16.238.2","TCP","64","56807  >  310 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1510","9.867150","172.16.238.10","172.16.238.2","TCP","64","56807  >  32 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1511","9.867181","172.16.238.10","172.16.238.2","TCP","64","56807  >  67 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1512","9.867212","172.16.238.10","172.16.238.2","TCP","64","56807  >  420 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1513","9.867243","172.16.238.10","172.16.238.2","TCP","64","56807  >  95 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1514","9.867274","172.16.238.10","172.16.238.2","TCP","64","56807  >  380 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1515","9.867304","172.16.238.10","172.16.238.2","TCP","64","56807  >  436 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1516","9.867335","172.16.238.10","172.16.238.2","TCP","64","56807  >  734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1517","9.869732","172.16.238.10","172.16.238.2","TCP","64","56807  >  364 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1518","9.872195","172.16.238.10","172.16.238.2","TCP","64","56807  >  522 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1519","9.872237","172.16.238.10","172.16.238.2","TCP","64","56807  >  824 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1520","9.872268","172.16.238.10","172.16.238.2","TCP","64","56807  >  112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1521","9.872299","172.16.238.10","172.16.238.2","TCP","64","56807  >  404 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1522","9.876162","172.16.238.10","172.16.238.2","TCP","64","56807  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
